"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-10 10:37:21,1208,5,0.00800,0.0589,50.3,145,0
2025-09-10 10:37:22,1216,5,0.00800,0.0591,50.7,146,0
2025-09-10 10:37:23,1216,5,0.00700,0.0593,50.7,147,0
2025-09-10 10:37:24,1208,5,0.00800,0.0595,50.3,148,0
2025-09-10 10:37:25,1200,5,0.00700,0.0596,50,149,0
2025-09-10 10:37:26,1200,5,0.00800,0.0598,50,150,0
2025-09-10 10:37:27,1200,5,0.00700,0.0600,50,151,0
2025-09-10 10:37:28,1208,5,0.00800,0.0602,50.3,152,0
2025-09-10 10:37:29,1208,5,0.00800,0.0603,50.3,153,0
2025-09-10 10:37:30,1208,5,0.00700,0.0605,50.3,154,0
2025-09-10 10:37:31,1184,6,0.00900,0.0607,49.3,155,0
2025-09-10 10:37:32,1192,6,0.00800,0.0608,49.7,156,0
2025-09-10 10:37:33,1192,6,0.00800,0.0609,49.7,157,0
2025-09-10 10:37:34,1192,8,0.00800,0.0609,49.7,158,0
2025-09-10 10:37:35,1176,8,0.00700,0.0610,49,159,0
2025-09-10 10:37:36,1176,8,0.00700,0.0610,49,160,0
2025-09-10 10:37:37,1192,8,0.00700,0.0610,49.7,161,0
2025-09-10 10:37:38,1192,9,0.00800,0.0610,49.7,162,0
2025-09-10 10:37:39,1192,9,0.00700,0.0610,49.7,163,0
2025-09-10 10:37:40,1192,9,0.00800,0.0610,49.7,164,0
2025-09-10 10:37:41,1200,9,0.00900,0.0609,50,165,0
2025-09-10 10:37:42,1200,9,0.00700,0.0609,50,166,0
2025-09-10 10:37:43,1200,9,0.00800,0.0609,50,167,0
2025-09-10 10:37:44,1200,9,0.00800,0.0608,50,168,0
2025-09-10 10:37:45,1208,9,0.00900,0.0608,50.3,169,0
2025-09-10 10:37:46,1208,9,0.00700,0.0608,50.3,170,0
2025-09-10 10:37:47,1200,9,0.00800,0.0608,50,171,0
2025-09-10 10:37:48,1200,9,0.00800,0.0607,50,172,0
2025-09-10 10:37:49,1200,9,0.00700,0.0607,50,173,0
2025-09-10 10:37:50,1200,9,0.00800,0.0607,50.3,174,0
2025-09-10 10:37:51,1192,9,0.00800,0.0606,50,175,0
2025-09-10 10:37:52,1192,9,0.00800,0.0606,50,176,0
2025-09-10 10:37:53,1192,10,0.00700,0.0605,49.7,177,0
2025-09-10 10:37:54,1200,10,0.00700,0.0605,50,178,0
2025-09-10 10:37:55,1192,10,0.00800,0.0604,49.7,179,0
2025-09-10 10:37:56,1200,10,0.00800,0.0603,50,180,0
2025-09-10 10:37:57,1192,10,0.00800,0.0602,49.7,181,0
2025-09-10 10:37:58,1208,10,0.00700,0.0601,50.3,182,0
2025-09-10 10:37:59,1200,10,0.00700,0.0601,50,183,0
2025-09-10 10:38:00,1208,10,0.00700,0.0600,50.3,184,0
2025-09-10 10:38:01,1192,10,0.00800,0.0599,49.7,185,0
2025-09-10 10:38:02,1208,10,0.00700,0.0598,50.3,186,0
2025-09-10 10:38:03,1200,10,0.00800,0.0598,50,187,0
2025-09-10 10:38:04,1208,10,0.00700,0.0597,50.3,188,0
2025-09-10 10:38:05,1192,10,0.00700,0.0596,49.7,189,0
2025-09-10 10:38:06,1184,11,0.00800,0.0595,49.3,190,0
2025-09-10 10:38:07,1184,11,0.00700,0.0594,49.3,191,0
2025-09-10 10:38:08,1192,11,0.00700,0.0592,49.7,192,0
2025-09-10 10:38:09,1200,11,0.00700,0.0591,50,193,0
2025-09-10 10:38:10,1208,11,0.00700,0.0590,50.3,194,0
2025-09-10 10:38:11,1200,11,0.00900,0.0589,50,195,0
2025-09-10 10:38:12,1200,11,0.00800,0.0587,50,196,0
2025-09-10 10:38:13,1192,11,0.00900,0.0586,49.7,197,0
