"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-11 12:58:52,176573,353,0.00800,0.0752,46.7,177,0.392
2025-09-11 12:58:53,182811,353,0.00700,0.0752,47.3,178,0.418
2025-09-11 12:58:54,186429,355,0.00800,0.0753,49.3,179,0.00690
2025-09-11 12:58:55,175259,355,0.00800,0.0753,49.3,180,0.0274
2025-09-11 12:58:56,174496,361,0.00700,0.0753,48,181,0.413
2025-09-11 12:58:57,114147,361,0.00700,0.0753,31,181,0.413
2025-09-11 12:58:58,158669,386,0.0100,0.0753,39.7,183,0.273
2025-09-11 12:58:59,154928,388,0.00900,0.0752,41,184,0.0104
2025-09-11 12:59:00,213819,388,0.00900,0.0751,57.7,185,0.0122
2025-09-11 12:59:01,171731,388,0.00900,0.0750,49.3,186,0.0421
2025-09-11 12:59:02,178453,388,0.00800,0.0748,50,187,0.00781
2025-09-11 12:59:03,184253,388,0.00700,0.0747,50.3,188,0.0364
2025-09-11 12:59:04,190011,388,0.00800,0.0746,50,189,0.565
2025-09-11 12:59:05,185843,388,0.00900,0.0745,50,190,0.00797
2025-09-11 12:59:06,188048,388,0.00900,0.0744,50,191,0.0233
2025-09-11 12:59:07,185341,388,0.00700,0.0743,50.3,192,0.0269
2025-09-11 12:59:08,183437,388,0.00800,0.0741,50,193,0.0127
2025-09-11 12:59:09,176984,388,0.00800,0.0740,50,194,0.0379
2025-09-11 12:59:10,176675,388,0.00800,0.0739,50,195,0.0526
2025-09-11 12:59:11,178141,388,0.00800,0.0738,50,196,0.0148
2025-09-11 12:59:12,172000,388,0.00800,0.0737,49.7,197,0.00989
2025-09-11 12:59:13,165840,388,0.00700,0.0735,49.7,198,0.00870
2025-09-11 12:59:14,162851,388,0.00600,0.0734,50,199,0.0129
2025-09-11 12:59:15,163048,388,0.00800,0.0733,50,200,0.00708
2025-09-11 12:59:16,163789,388,0.00600,0.0732,50.3,201,0.00864
2025-09-11 12:59:17,163779,388,0.00700,0.0731,50.3,202,0.00821
2025-09-11 12:59:18,164077,388,0.00800,0.0730,50.3,203,0.00998
2025-09-11 12:59:19,162584,388,0.00600,0.0729,49.7,204,0.00931
2025-09-11 12:59:20,162661,388,0.00800,0.0728,49.7,205,0.00922
2025-09-11 12:59:21,163464,388,0.00800,0.0727,50,206,0.0133
2025-09-11 12:59:22,164245,388,0.00800,0.0726,50.3,207,0.0107
2025-09-11 12:59:23,164384,388,0.00800,0.0725,50.3,208,0.0103
2025-09-11 12:59:24,163339,388,0.00700,0.0724,50,209,0.00900
2025-09-11 12:59:25,162357,388,0.00800,0.0723,49.7,210,0.00961
2025-09-11 12:59:26,165224,388,0.00700,0.0722,49.7,211,0.0105
2025-09-11 12:59:27,171011,388,0.00800,0.0721,50,212,0.0131
2025-09-11 12:59:28,172291,388,0.00700,0.0720,50.3,213,0.0106
2025-09-11 12:59:29,181229,388,0.00800,0.0719,50.3,214,0.110
2025-09-11 12:59:30,178227,388,0.00800,0.0718,50,215,0.0155
2025-09-11 12:59:31,188672,388,0.00800,0.0717,50,216,0.0645
2025-09-11 12:59:32,189403,388,0.00700,0.0716,50,217,0.267
2025-09-11 12:59:33,191144,388,0.00700,0.0715,50,218,0.0245
2025-09-11 12:59:34,193357,388,0.00800,0.0714,50,219,0.0127
2025-09-11 12:59:35,195307,388,0.00900,0.0713,50.3,220,0.0963
2025-09-11 12:59:36,200592,388,0.00900,0.0712,50,221,0.0122
2025-09-11 12:59:37,201392,388,0.00700,0.0712,50.3,222,0.00989
2025-09-11 12:59:38,199301,388,0.00800,0.0711,50,223,0.0125
2025-09-11 12:59:39,201736,388,0.00800,0.0710,50.3,224,0.00925
2025-09-11 12:59:40,200400,388,0.00900,0.0709,50,225,0.0121
2025-09-11 12:59:41,199064,388,0.00900,0.0708,49.7,226,0.0117
2025-09-11 12:59:42,199064,388,0.00800,0.0708,49.7,227,0.0114
2025-09-11 12:59:43,199064,388,0.00800,0.0707,49.7,228,0.0103
2025-09-11 12:59:44,200400,388,0.00800,0.0706,50,229,0.0156
2025-09-11 12:59:45,200400,388,0.00700,0.0705,50,230,0.0115
2025-09-11 12:59:46,199421,389,0.00700,0.0704,49.7,231,0.0122
2025-09-11 12:59:47,199069,389,0.00700,0.0704,49.7,232,0.0107
2025-09-11 12:59:48,199069,389,0.00800,0.0703,49.7,233,0.0138
2025-09-11 12:59:49,200048,389,0.00700,0.0702,50,234,0.0114
2025-09-11 12:59:50,200400,389,0.00800,0.0701,50,235,0.0111
2025-09-11 12:59:51,200400,389,0.00800,0.0701,50,236,0.0107
2025-09-11 12:59:52,201736,389,0.00700,0.0700,50.3,237,0.0105
2025-09-11 12:59:53,201736,389,0.00800,0.0699,50.3,238,0.0115
2025-09-11 12:59:54,199797,391,0.00800,0.0698,49.7,239,0.168
2025-09-11 12:59:55,197728,391,0.00800,0.0698,49.3,240,0.0128
2025-09-11 12:59:56,196405,391,0.00800,0.0697,49,241,0.0105
2025-09-11 12:59:57,198341,391,0.00800,0.0696,49.7,242,0.0153
2025-09-11 12:59:58,199064,391,0.00600,0.0695,49.7,243,0.0138
2025-09-11 12:59:59,204963,391,0.00800,0.0696,51,244,0.0123
2025-09-11 13:00:00,203061,391,0.00700,0.0697,50.7,245,0.0132
2025-09-11 13:00:01,203072,391,0.00600,0.0698,50.7,246,0.0107
2025-09-11 13:00:02,198496,391,0.00700,0.0699,49.7,247,0.0105
2025-09-11 13:00:03,200400,391,0.00800,0.0700,50.3,248,0.0158
2025-09-11 13:00:04,200400,391,0.00800,0.0701,50.3,249,0.00989
2025-09-11 13:00:05,200400,391,0.00800,0.0702,50.3,250,0.0108
2025-09-11 13:00:06,201736,391,0.00800,0.0702,50.3,251,0.0104
2025-09-11 13:00:07,200421,391,0.00700,0.0703,50,252,0.0129
2025-09-11 13:00:08,200400,391,0.00800,0.0704,50,253,0.0108
2025-09-11 13:00:09,199064,391,0.00800,0.0705,49.7,254,0.0117
2025-09-11 13:00:10,200379,391,0.00800,0.0706,50,255,0.00980
2025-09-11 13:00:11,200400,391,0.00900,0.0707,50,256,0.0180
2025-09-11 13:00:12,201736,391,0.00800,0.0708,50.3,257,0.0130
2025-09-11 13:00:13,201957,391,0.00800,0.0708,50.3,258,0.0161
2025-09-11 13:00:14,201736,391,0.00800,0.0709,50.3,259,0.00775
2025-09-11 13:00:15,199064,391,0.00800,0.0710,49.7,260,0.0512
2025-09-11 13:00:16,198843,391,0.00700,0.0711,49.7,261,0.00888
2025-09-11 13:00:17,199064,391,0.00900,0.0712,49.7,262,0.0102
2025-09-11 13:00:18,196392,394,0.00700,0.0712,49,263,0.0114
2025-09-11 13:00:19,195056,395,0.00700,0.0713,48.7,264,0.00934
2025-09-11 13:00:20,195056,395,0.00900,0.0714,48.7,265,0.0249
2025-09-11 13:00:21,199064,395,0.00800,0.0715,49.7,266,0.0163
2025-09-11 13:00:22,200400,395,0.00800,0.0716,50,267,0.00940
2025-09-11 13:00:23,200400,395,0.00800,0.0716,50.3,268,0.00995
2025-09-11 13:00:24,200400,395,0.00800,0.0717,50.3,269,0.0234
2025-09-11 13:00:25,200531,395,0.00800,0.0718,50.3,270,0.0957
2025-09-11 13:00:26,201861,395,0.00800,0.0719,50.3,271,0.121
2025-09-11 13:00:27,197733,397,0.00800,0.0719,49.3,272,0.0283
2025-09-11 13:00:28,196267,399,0.00900,0.0720,49,273,0.0225
2025-09-11 13:00:29,187032,399,0.00700,0.0720,48.3,274,0.0420
2025-09-11 13:00:30,177731,399,0.00700,0.0720,49,275,0.0125
2025-09-11 13:00:31,168061,399,0.00700,0.0721,49.7,276,0.0175
2025-09-11 13:00:32,109165,399,0.00700,0.0721,33.3,276,0.0175
2025-09-11 13:00:33,157333,413,0.0100,0.0721,45.7,278,0.0619
2025-09-11 13:00:34,159523,413,0.00700,0.0721,45.3,279,0.0103
2025-09-11 13:00:35,221040,413,0.00700,0.0721,62,280,0.0451
2025-09-11 13:00:36,180477,413,0.00700,0.0721,50,281,0.0209
2025-09-11 13:00:37,183867,413,0.00900,0.0721,50.3,282,0.0627
2025-09-11 13:00:38,177352,413,0.00800,0.0721,50,283,0.0151
2025-09-11 13:00:39,171344,413,0.00800,0.0721,50.3,284,0.0117
2025-09-11 13:00:40,163832,413,0.00900,0.0721,50,285,0.0117
2025-09-11 13:00:41,161509,413,0.00800,0.0721,50,286,0.0127
2025-09-11 13:00:42,160384,413,0.00800,0.0721,49.7,287,0.0107
2025-09-11 13:00:43,164328,413,0.00800,0.0721,50,288,0.0748
2025-09-11 13:00:44,165096,413,0.00800,0.0721,50.3,289,0.0139
2025-09-11 13:00:45,164139,413,0.00800,0.0721,50,290,0.0127
2025-09-11 13:00:46,159720,413,0.00700,0.0721,49.7,291,0.0125
2025-09-11 13:00:47,160112,413,0.00800,0.0721,50,292,0.0108
2025-09-11 13:00:48,161688,413,0.00600,0.0721,50.3,293,0.0119
2025-09-11 13:00:49,161440,413,0.00700,0.0721,50.3,294,0.0156
2025-09-11 13:00:50,160579,413,0.00900,0.0721,50,295,0.0116
2025-09-11 13:00:51,159232,413,0.00600,0.0721,50,296,0.0117
2025-09-11 13:00:52,159168,413,0.00700,0.0721,50,297,0.0145
2025-09-11 13:00:53,161915,413,0.00800,0.0721,50,298,0.0298
2025-09-11 13:00:54,161819,413,0.00700,0.0721,50,299,0.0129
2025-09-11 13:00:55,164597,413,0.00600,0.0721,50.3,300,0.0206
2025-09-11 13:00:56,170603,413,0.00800,0.0721,50.3,301,0.0136
2025-09-11 13:00:57,183048,413,0.00900,0.0721,50,302,0.0145
2025-09-11 13:00:58,195331,413,0.00900,0.0721,50.3,303,0.0169
2025-09-11 13:00:59,200400,413,0.00800,0.0721,50.3,304,0.0642
2025-09-11 13:01:00,200400,413,0.00700,0.0721,50.3,305,0.0231
2025-09-11 13:01:01,199064,413,0.00700,0.0721,49.7,306,0.0163
2025-09-11 13:01:02,199064,413,0.00900,0.0721,49.7,307,0.0150
2025-09-11 13:01:03,200400,413,0.00800,0.0721,50,308,0.0141
2025-09-11 13:01:04,200400,413,0.00700,0.0721,50,309,0.00931
2025-09-11 13:01:05,200400,413,0.00800,0.0721,50,310,0.0152
2025-09-11 13:01:06,200411,413,0.00700,0.0721,50,311,0.0125
2025-09-11 13:01:07,200640,413,0.00800,0.0721,50,312,0.0337
2025-09-11 13:01:08,199592,414,0.00700,0.0721,49.7,313,0.148
2025-09-11 13:01:09,200403,414,0.00600,0.0721,50,314,0.0552
2025-09-11 13:01:10,201160,414,0.00700,0.0721,50,315,0.0412
2025-09-11 13:01:11,202141,414,0.00700,0.0721,50.3,316,0.195
2025-09-11 13:01:12,200643,414,0.00800,0.0721,50,317,0.0125
2025-09-11 13:01:13,196752,414,0.00800,0.0721,49.3,318,0.0348
2025-09-11 13:01:14,199480,414,0.00800,0.0721,50,319,0.0159
2025-09-11 13:01:15,199072,414,0.00700,0.0721,49.7,320,0.125
2025-09-11 13:01:16,202067,414,0.00700,0.0721,50.3,321,0.161
2025-09-11 13:01:17,199064,414,0.00800,0.0721,49.7,322,0.0206
2025-09-11 13:01:18,200347,414,0.00800,0.0721,50,323,0.0525
2025-09-11 13:01:19,200219,414,0.00800,0.0721,50,324,0.164
2025-09-11 13:01:20,200400,414,0.00700,0.0721,50,325,0.0166
2025-09-11 13:01:21,200328,414,0.00800,0.0720,50,326,0.131
2025-09-11 13:01:22,200835,414,0.00800,0.0720,50,327,0.0734
2025-09-11 13:01:23,200400,414,0.00800,0.0720,50,328,0.0524
2025-09-11 13:01:24,200275,414,0.00800,0.0720,50,329,0.0565
2025-09-11 13:01:25,201141,414,0.00700,0.0720,50.7,330,0.0615
2025-09-11 13:01:26,201771,414,0.00700,0.0720,50.7,331,0.321
